from1,from,to1,to,record_type,call_type,date
29a84cc5f99f0e1c117dc08a8d9fdcdf,29a84,4eaf3079b5fbd46f84d52360efc5eff7,4eaf3,1,1,1/5/2012 20:51
29a84cc5f99f0e1c117dc08a8d9fdcdf,29a84,4eaf3079b5fbd46f84d52360efc5eff7,4eaf3,1,1,1/5/2012 20:51
470e059aae6e19b395b140f534f0b69e,470e0,32e12d05adb95148c70bbc94f0260108,32e12,1,1,2/5/2012 0:09
470e059aae6e19b395b140f534f0b69e,470e0,32e12d05adb95148c70bbc94f0260108,32e12,1,1,2/5/2012 0:18
470e059aae6e19b395b140f534f0b69e,470e0,4ba92cc61584a467bfc2946ee7151220,4ba92,1,1,2/5/2012 0:38
470e059aae6e19b395b140f534f0b69e,470e0,4ba92cc61584a467bfc2946ee7151220,4ba92,1,1,2/5/2012 0:38
05257c4a0850386f230682ca36624cfe,05257,5ffff634baee48e45ea3e2b27b621511,5ffff,1,1,1/5/2012 23:55
05257c4a0850386f230682ca36624cfe,05257,5ffff634baee48e45ea3e2b27b621511,5ffff,1,1,1/5/2012 23:55
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,91be40f091f0c2f01233fedfcda3a575,91be4,1,1,2/5/2012 13:16
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,2/5/2012 14:01
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,2/5/2012 14:01
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,d8181a915db7cf8c236891895c9d1672,d8181,1,1,2/5/2012 14:01
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,c6e06eeb6a7e94bf2456619cd5591d35,c6e06,1,1,2/5/2012 13:16
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,2/5/2012 14:01
a83f4c9e134dce5ed6ece6f726bb8467,a83f4,7da6700c5669f0bb7cb923a858284965,7da67,1,1,1/5/2012 18:07
a83f4c9e134dce5ed6ece6f726bb8467,a83f4,7da6700c5669f0bb7cb923a858284965,7da67,1,1,1/5/2012 18:07
f887e49d29d4d6c9670d779ec612e390,f887e,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,1/5/2012 20:23
f887e49d29d4d6c9670d779ec612e390,f887e,b792cb3934752e3fae91515fc4933c70,b792c,1,1,1/5/2012 20:30
f887e49d29d4d6c9670d779ec612e390,f887e,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,2/5/2012 15:03
99f14c48d5360bfb45c763ba80c7e856,99f14,995b29df24994de836131f0dee46b853,995b2,1,1,2/5/2012 3:32
99f14c48d5360bfb45c763ba80c7e856,99f14,995b29df24994de836131f0dee46b853,995b2,1,1,2/5/2012 3:32
99f14c48d5360bfb45c763ba80c7e856,99f14,995b29df24994de836131f0dee46b853,995b2,1,1,2/5/2012 3:33
8f18cf6cc408664ffd2ef417b7397886,8f18c,26e4aad84f677c5ca90a0404f7d8898d,26e4a,1,1,1/5/2012 18:06
8f18cf6cc408664ffd2ef417b7397886,8f18c,26e4aad84f677c5ca90a0404f7d8898d,26e4a,1,1,1/5/2012 18:06
8f18cf6cc408664ffd2ef417b7397886,8f18c,0247db409df41bc5e84aeabff7e31c51,0247d,1,1,1/5/2012 19:50
6c52cd3f41e0ad3e2bf21d9618105760,6c52c,11775e5a57dc6557241d930eb982d579,11775,1,1,1/5/2012 21:16
6c52cd3f41e0ad3e2bf21d9618105760,6c52c,11775e5a57dc6557241d930eb982d579,11775,1,1,1/5/2012 21:16
6c52cd3f41e0ad3e2bf21d9618105760,6c52c,26a87fa87ea445de7bbdc4a47a2192c2,26a87,1,1,1/5/2012 21:16
6c52cd3f41e0ad3e2bf21d9618105760,6c52c,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,1/5/2012 21:15
e4790d79a824018f9793ad52504e7706,e4790,4900e32ca43ee74b91212318ffec5d55,4900e,1,1,1/5/2012 18:18
001fc92e9ec5e56f593552e5fe036994,001fc,2f4a2c42d0740db33482ba13c0014f0b,2f4a2,1,1,1/5/2012 22:37
001fc92e9ec5e56f593552e5fe036994,001fc,2f4a2c42d0740db33482ba13c0014f0b,2f4a2,1,1,1/5/2012 22:37
a004d00c270f833d5db823ab08779de8,a004d,b792cb3934752e3fae91515fc4933c70,b792c,1,1,1/5/2012 22:13
a004d00c270f833d5db823ab08779de8,a004d,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,1/5/2012 22:15
a004d00c270f833d5db823ab08779de8,a004d,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,1/5/2012 23:04
a004d00c270f833d5db823ab08779de8,a004d,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,2/5/2012 3:24
fba079e3f77e7e7bbd65735a56295e77,fba07,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,1/5/2012 20:20
71fb1fec6f333ef81fed8480a7a33532,71fb1,0a359efaf27ddd2f19b3a17a69df6f79,0a359,1,1,1/5/2012 22:34
71fb1fec6f333ef81fed8480a7a33532,71fb1,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,1/5/2012 22:31
71fb1fec6f333ef81fed8480a7a33532,71fb1,1b717a278b2ccc933081a59cb2fb20f6,1b717,1,1,1/5/2012 22:41
71fb1fec6f333ef81fed8480a7a33532,71fb1,0a359efaf27ddd2f19b3a17a69df6f79,0a359,1,1,1/5/2012 22:34
71fb1fec6f333ef81fed8480a7a33532,71fb1,1b717a278b2ccc933081a59cb2fb20f6,1b717,1,1,1/5/2012 22:41
71fb1fec6f333ef81fed8480a7a33532,71fb1,2f76cbf58b596c9e5292480e108e6b0d,2f76c,1,1,2/5/2012 3:08
71fb1fec6f333ef81fed8480a7a33532,71fb1,2f76cbf58b596c9e5292480e108e6b0d,2f76c,1,1,2/5/2012 3:08
71fb1fec6f333ef81fed8480a7a33532,71fb1,43aac3f9c9841088416c73228e3fb412,43aac,1,1,2/5/2012 3:11
71fb1fec6f333ef81fed8480a7a33532,71fb1,43aac3f9c9841088416c73228e3fb412,43aac,1,1,2/5/2012 3:11
71fb1fec6f333ef81fed8480a7a33532,71fb1,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,2/5/2012 15:34
71fb1fec6f333ef81fed8480a7a33532,71fb1,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,2/5/2012 15:33
1a187c480c8a50d3e7b40471539222e4,1a187,14f004536d01de2f1cae4942c4a6dedb,14f00,1,1,2/5/2012 2:39
1a187c480c8a50d3e7b40471539222e4,1a187,ab928e87a0d518aa4882257d3c967264,ab928,1,1,2/5/2012 15:36
d78e2f1987dde8f1903e27b14b06ef0d,d78e2,367584198e946c1bc8fa57a009cca014,36758,1,1,1/5/2012 23:28
d78e2f1987dde8f1903e27b14b06ef0d,d78e2,367584198e946c1bc8fa57a009cca014,36758,1,1,1/5/2012 23:28
5d24716b14068041267d8af371fc30e1,5d247,4ea395619966c043f52182cd5e5e4cae,4ea39,1,1,10/5/2012 17:46
d78e2f1987dde8f1903e27b14b06ef0d,d78e2,5e74e3eb4a3081a476896496c9cf419a,5e74e,1,1,1/5/2012 23:52
d78e2f1987dde8f1903e27b14b06ef0d,d78e2,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,1/5/2012 23:52
d78e2f1987dde8f1903e27b14b06ef0d,d78e2,a5761d83f09bd282630b5b4441e2e44c,a5761,1,1,1/5/2012 23:59
9f0a925a75f4244b6f9b6985c7254dd4,9f0a9,35359133dc2c0ed102c8bf4982e0137d,35359,1,1,1/5/2012 20:26
9f0a925a75f4244b6f9b6985c7254dd4,9f0a9,67439a3c48a3d851b1018c337ce0a327,67439,1,1,1/5/2012 20:26
9f0a925a75f4244b6f9b6985c7254dd4,9f0a9,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,1/5/2012 23:59
9f0a925a75f4244b6f9b6985c7254dd4,9f0a9,44041f8cc6b5fd96b23570a1279677b7,44041,1,1,2/5/2012 4:25
9f0a925a75f4244b6f9b6985c7254dd4,9f0a9,44041f8cc6b5fd96b23570a1279677b7,44041,1,1,2/5/2012 4:25
9f0a925a75f4244b6f9b6985c7254dd4,9f0a9,44041f8cc6b5fd96b23570a1279677b7,44041,1,1,2/5/2012 5:29
9f0a925a75f4244b6f9b6985c7254dd4,9f0a9,44041f8cc6b5fd96b23570a1279677b7,44041,1,1,2/5/2012 6:00
9f0a925a75f4244b6f9b6985c7254dd4,9f0a9,44041f8cc6b5fd96b23570a1279677b7,44041,1,1,2/5/2012 6:47
9f0a925a75f4244b6f9b6985c7254dd4,9f0a9,44041f8cc6b5fd96b23570a1279677b7,44041,1,1,2/5/2012 5:29
9f0a925a75f4244b6f9b6985c7254dd4,9f0a9,44041f8cc6b5fd96b23570a1279677b7,44041,1,1,2/5/2012 6:00
9f0a925a75f4244b6f9b6985c7254dd4,9f0a9,44041f8cc6b5fd96b23570a1279677b7,44041,1,1,2/5/2012 6:47
9f0a925a75f4244b6f9b6985c7254dd4,9f0a9,66632485c58b4d823c58090266a4fb33,66632,1,1,2/5/2012 14:38
9f0a925a75f4244b6f9b6985c7254dd4,9f0a9,66632485c58b4d823c58090266a4fb33,66632,1,1,2/5/2012 14:38
9f0a925a75f4244b6f9b6985c7254dd4,9f0a9,35359133dc2c0ed102c8bf4982e0137d,35359,1,1,2/5/2012 14:51
9f0a925a75f4244b6f9b6985c7254dd4,9f0a9,67439a3c48a3d851b1018c337ce0a327,67439,1,1,2/5/2012 14:51
9f0a925a75f4244b6f9b6985c7254dd4,9f0a9,35359133dc2c0ed102c8bf4982e0137d,35359,1,1,2/5/2012 14:51
2c2d87d91fe0c4539036147096424f1e,2c2d8,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,2/5/2012 0:13
2c2d87d91fe0c4539036147096424f1e,2c2d8,4900e32ca43ee74b91212318ffec5d55,4900e,1,1,2/5/2012 0:14
2c2d87d91fe0c4539036147096424f1e,2c2d8,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,2/5/2012 3:14
2c2d87d91fe0c4539036147096424f1e,2c2d8,4900e32ca43ee74b91212318ffec5d55,4900e,1,1,2/5/2012 4:51
5145344ee00e934d9246adaea323a997,51453,19a2bb6fa2cc2abbf93aea29cde6ee93,19a2b,1,1,2/5/2012 0:42
5145344ee00e934d9246adaea323a997,51453,19a2bb6fa2cc2abbf93aea29cde6ee93,19a2b,1,1,2/5/2012 0:42
5145344ee00e934d9246adaea323a997,51453,19a2bb6fa2cc2abbf93aea29cde6ee93,19a2b,1,1,2/5/2012 0:46
5145344ee00e934d9246adaea323a997,51453,19a2bb6fa2cc2abbf93aea29cde6ee93,19a2b,1,1,2/5/2012 0:46
bb5dc3c709e3833b5bbf9adafa9ba8fd,bb5dc,56c37da4364c7ab618521bc483bfeb93,56c37,1,1,1/5/2012 22:36
74851fa86431b6dc2f1b3952d651488e,74851,f8f038266ef63ac86c9e090dca61046d,f8f03,1,1,2/5/2012 1:47
74851fa86431b6dc2f1b3952d651488e,74851,f8f038266ef63ac86c9e090dca61046d,f8f03,1,1,2/5/2012 1:47
4bc64428121f649221a627836bd45706,4bc64,45c0a09efef478768ab41cf67add7fc4,45c0a,1,1,1/5/2012 17:39
4bc64428121f649221a627836bd45706,4bc64,281685a1db5d335d8b10ea399a237db7,28168,1,1,1/5/2012 17:40
4bc64428121f649221a627836bd45706,4bc64,b9b2e6a70a5421307bc88be4247a5719,b9b2e,1,1,1/5/2012 17:39
4bc64428121f649221a627836bd45706,4bc64,81f371a2d268f6aed566d4d6a0973ce8,81f37,1,1,1/5/2012 18:14
4bc64428121f649221a627836bd45706,4bc64,b9b2e6a70a5421307bc88be4247a5719,b9b2e,1,1,1/5/2012 18:14
4bc64428121f649221a627836bd45706,4bc64,81f371a2d268f6aed566d4d6a0973ce8,81f37,1,1,1/5/2012 18:15
40571f498715a71ccd396cb3b448535f,40571,b792cb3934752e3fae91515fc4933c70,b792c,1,1,1/5/2012 22:48
40571f498715a71ccd396cb3b448535f,40571,b4b2a9910dc2e5219133f65d3e2a7d1a,b4b2a,1,1,2/5/2012 0:01
c8d99fa0b252d44e09d83b44dabfe92a,c8d99,a179d7a7f599fe1e732d70dd70248dcc,a179d,1,1,2/5/2012 2:32
c8d99fa0b252d44e09d83b44dabfe92a,c8d99,a179d7a7f599fe1e732d70dd70248dcc,a179d,1,1,2/5/2012 2:32
aa681f376533377c0eb6687bbfca91f1,aa681,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,2/5/2012 16:22
761aca6ba15f7f713223c7bbb45ca99e,761ac,a6b638834ede7fbba4c578e230699b28,a6b63,1,1,1/5/2012 23:53
a3a59ff7406a07d9645f0ddf19440d52,a3a59,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,2/5/2012 3:35
160360f5943c858e1a2703b5b68a6781,16036,ae627b39d42b6fdd98554f278f3f5921,ae627,1,1,2/5/2012 3:39
160360f5943c858e1a2703b5b68a6781,16036,ae627b39d42b6fdd98554f278f3f5921,ae627,1,1,2/5/2012 3:39
160360f5943c858e1a2703b5b68a6781,16036,d5966bd4f35c0ee9864e62c0251b556a,d5966,1,1,2/5/2012 4:37
28701325ac56c1471fb7527c21401e16,28701,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,1/5/2012 19:04
28701325ac56c1471fb7527c21401e16,28701,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,2/5/2012 15:02
28701325ac56c1471fb7527c21401e16,28701,0188be0c28cc82d73b50f46ec1140971,0188b,1,1,2/5/2012 15:11
28701325ac56c1471fb7527c21401e16,28701,0188be0c28cc82d73b50f46ec1140971,0188b,1,1,2/5/2012 15:12
28701325ac56c1471fb7527c21401e16,28701,0188be0c28cc82d73b50f46ec1140971,0188b,1,1,2/5/2012 15:55
2a4f98fd25bd7271d839746b0437ef53,2a4f9,1e12d1df40033b8f453d33473bef7695,1e12d,1,1,2/5/2012 21:16
2a4f98fd25bd7271d839746b0437ef53,2a4f9,1e12d1df40033b8f453d33473bef7695,1e12d,1,1,2/5/2012 21:19
2a4f98fd25bd7271d839746b0437ef53,2a4f9,1e12d1df40033b8f453d33473bef7695,1e12d,1,1,2/5/2012 21:19
2a4f98fd25bd7271d839746b0437ef53,2a4f9,a9f48a267c62a2d2a33431d22e802b46,a9f48,1,1,2/5/2012 21:23
2a4f98fd25bd7271d839746b0437ef53,2a4f9,a9f48a267c62a2d2a33431d22e802b46,a9f48,1,1,2/5/2012 21:23
2a4f98fd25bd7271d839746b0437ef53,2a4f9,a9f48a267c62a2d2a33431d22e802b46,a9f48,1,1,2/5/2012 21:25
2a4f98fd25bd7271d839746b0437ef53,2a4f9,a9f48a267c62a2d2a33431d22e802b46,a9f48,1,1,2/5/2012 21:25
2a4f98fd25bd7271d839746b0437ef53,2a4f9,1e12d1df40033b8f453d33473bef7695,1e12d,1,1,2/5/2012 21:16
2a4f98fd25bd7271d839746b0437ef53,2a4f9,c0633f778beb06222315aa34baa22ed2,c0633,1,1,2/5/2012 21:33
2a4f98fd25bd7271d839746b0437ef53,2a4f9,4cc4a89c0ace8c55721592fe4ac4dabc,4cc4a,1,1,2/5/2012 21:50
2a4f98fd25bd7271d839746b0437ef53,2a4f9,c0633f778beb06222315aa34baa22ed2,c0633,1,1,2/5/2012 21:33
2a4f98fd25bd7271d839746b0437ef53,2a4f9,4cc4a89c0ace8c55721592fe4ac4dabc,4cc4a,1,1,2/5/2012 21:50
2a4f98fd25bd7271d839746b0437ef53,2a4f9,238da9d8fecf2c57e1846a66853c5d92,238da,1,1,2/5/2012 21:54
2a4f98fd25bd7271d839746b0437ef53,2a4f9,238da9d8fecf2c57e1846a66853c5d92,238da,1,1,2/5/2012 21:54
be4b1c2f2bd7ddadf611e046c1746e4a,be4b1,995b29df24994de836131f0dee46b853,995b2,1,1,3/5/2012 3:08
be4b1c2f2bd7ddadf611e046c1746e4a,be4b1,1f25dac1bb4385ace6b9f1408647600d,1f25d,1,1,3/5/2012 3:20
be4b1c2f2bd7ddadf611e046c1746e4a,be4b1,1f25dac1bb4385ace6b9f1408647600d,1f25d,1,1,3/5/2012 3:20
be4b1c2f2bd7ddadf611e046c1746e4a,be4b1,1f25dac1bb4385ace6b9f1408647600d,1f25d,1,1,3/5/2012 4:01
be4b1c2f2bd7ddadf611e046c1746e4a,be4b1,1f25dac1bb4385ace6b9f1408647600d,1f25d,1,1,3/5/2012 4:01
be4b1c2f2bd7ddadf611e046c1746e4a,be4b1,1f25dac1bb4385ace6b9f1408647600d,1f25d,1,1,3/5/2012 14:53
be4b1c2f2bd7ddadf611e046c1746e4a,be4b1,1f25dac1bb4385ace6b9f1408647600d,1f25d,1,1,3/5/2012 14:53
be4b1c2f2bd7ddadf611e046c1746e4a,be4b1,1f25dac1bb4385ace6b9f1408647600d,1f25d,1,1,3/5/2012 14:54
be4b1c2f2bd7ddadf611e046c1746e4a,be4b1,eb6a21225a58f71c1acbd42194a9851d,eb6a2,1,1,3/5/2012 15:47
be4b1c2f2bd7ddadf611e046c1746e4a,be4b1,b4e65b8e3e0d6cf95c29375fc26f1236,b4e65,1,1,3/5/2012 15:47
be4b1c2f2bd7ddadf611e046c1746e4a,be4b1,1f25dac1bb4385ace6b9f1408647600d,1f25d,1,1,3/5/2012 14:54
28df45dcb7e2a2e9ca13857da7a4117a,28df4,f2766a209ae9d429d95d80ded1cbfcaf,f2766,1,1,2/5/2012 21:30
28df45dcb7e2a2e9ca13857da7a4117a,28df4,f2766a209ae9d429d95d80ded1cbfcaf,f2766,1,1,3/5/2012 3:14
5d24716b14068041267d8af371fc30e1,5d247,4ea395619966c043f52182cd5e5e4cae,4ea39,1,1,10/5/2012 17:47
7c24bd4330f5dfbe07a6aa4f7751aa7b,7c24b,f572a951b0ea75dd283f741bfe1b0526,f572a,1,1,3/5/2012 3:17
449ea0b5926962f81e6750205adc8586,449ea,d5966bd4f35c0ee9864e62c0251b556a,d5966,1,1,3/5/2012 3:22
922577ed2b7bf5558544e6d1ebe2a5e5,92257,1740abe209baba50ccf9b1f968b25ad5,1740a,1,1,3/5/2012 3:03
922577ed2b7bf5558544e6d1ebe2a5e5,92257,454e100c7eb46f6b7476841a429d48ba,454e1,1,1,3/5/2012 4:13
8f18cf6cc408664ffd2ef417b7397886,8f18c,30e12a15b79b4b94820e9b46dddd6b50,30e12,1,1,1/5/2012 19:50
8f18cf6cc408664ffd2ef417b7397886,8f18c,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,2/5/2012 0:00
8f18cf6cc408664ffd2ef417b7397886,8f18c,26e4aad84f677c5ca90a0404f7d8898d,26e4a,1,1,2/5/2012 15:44
8f18cf6cc408664ffd2ef417b7397886,8f18c,26e4aad84f677c5ca90a0404f7d8898d,26e4a,1,1,2/5/2012 15:44
34a9d86502d846d2756f74e28650dcd5,34a9d,dec6322bd3c1d25c45f270949f638ab4,dec63,1,1,1/5/2012 18:36
34a9d86502d846d2756f74e28650dcd5,34a9d,dec6322bd3c1d25c45f270949f638ab4,dec63,1,1,1/5/2012 18:36
34a9d86502d846d2756f74e28650dcd5,34a9d,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,1/5/2012 18:37
34a9d86502d846d2756f74e28650dcd5,34a9d,7ec1e078832d3a596730434d3440aa51,7ec1e,1,1,2/5/2012 3:55
632dc2291df18777a1afdcbac130149d,632dc,cc43a5f1eb24415b58d8b6d41ba980a0,cc43a,1,1,1/5/2012 16:53
1e0e9f1428075fb307d59685dfe1cc36,1e0e9,562b6cd0644eacfe6a8b6e6976a0c882,562b6,1,1,1/5/2012 23:54
1e0e9f1428075fb307d59685dfe1cc36,1e0e9,562b6cd0644eacfe6a8b6e6976a0c882,562b6,1,1,1/5/2012 23:54
a381b77287fa92784da8c45e8c9ce7dc,a381b,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,2/5/2012 3:07
a381b77287fa92784da8c45e8c9ce7dc,a381b,b41d11bbd604b11f486fb0e1480710b8,b41d1,1,1,2/5/2012 3:07
a381b77287fa92784da8c45e8c9ce7dc,a381b,b792cb3934752e3fae91515fc4933c70,b792c,1,1,2/5/2012 2:55
a381b77287fa92784da8c45e8c9ce7dc,a381b,b792cb3934752e3fae91515fc4933c70,b792c,1,1,2/5/2012 3:40
a381b77287fa92784da8c45e8c9ce7dc,a381b,b41d11bbd604b11f486fb0e1480710b8,b41d1,1,1,2/5/2012 4:39
b2e60fc3e17a997440e91a4e7ccf6bb8,b2e60,3cc7b08e38902c72764838bc3e5a949a,3cc7b,1,1,1/5/2012 18:47
b2e60fc3e17a997440e91a4e7ccf6bb8,b2e60,3cc7b08e38902c72764838bc3e5a949a,3cc7b,1,1,1/5/2012 18:47
b2e60fc3e17a997440e91a4e7ccf6bb8,b2e60,3cc7b08e38902c72764838bc3e5a949a,3cc7b,1,1,1/5/2012 18:47
b2e60fc3e17a997440e91a4e7ccf6bb8,b2e60,3cc7b08e38902c72764838bc3e5a949a,3cc7b,1,1,1/5/2012 18:47
b2e60fc3e17a997440e91a4e7ccf6bb8,b2e60,3cc7b08e38902c72764838bc3e5a949a,3cc7b,1,1,1/5/2012 18:47
b2e60fc3e17a997440e91a4e7ccf6bb8,b2e60,d5966bd4f35c0ee9864e62c0251b556a,d5966,1,1,1/5/2012 23:33
b2e60fc3e17a997440e91a4e7ccf6bb8,b2e60,3cc7b08e38902c72764838bc3e5a949a,3cc7b,1,1,2/5/2012 14:36
b2e60fc3e17a997440e91a4e7ccf6bb8,b2e60,3cc7b08e38902c72764838bc3e5a949a,3cc7b,1,1,2/5/2012 14:36
b2e60fc3e17a997440e91a4e7ccf6bb8,b2e60,3cc7b08e38902c72764838bc3e5a949a,3cc7b,1,1,2/5/2012 14:36
aba8944000d688eb4734895163ca0ab0,aba89,eadacbb4b3f8b51db148b1cbecea4394,eadac,1,1,1/5/2012 18:32
aba8944000d688eb4734895163ca0ab0,aba89,b75306a6a9530db19b432569c67a9d67,b7530,1,1,1/5/2012 19:34
aba8944000d688eb4734895163ca0ab0,aba89,b75306a6a9530db19b432569c67a9d67,b7530,1,1,1/5/2012 19:34
aba8944000d688eb4734895163ca0ab0,aba89,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,1/5/2012 22:56
aba8944000d688eb4734895163ca0ab0,aba89,59a97a0ed69dc188110563a2968cff9f,59a97,1,1,2/5/2012 2:55
aba8944000d688eb4734895163ca0ab0,aba89,0a57cb1a0247015bc89796d0e82be14d,0a57c,1,1,2/5/2012 2:55
aba8944000d688eb4734895163ca0ab0,aba89,59a97a0ed69dc188110563a2968cff9f,59a97,1,1,2/5/2012 2:55
4bc64428121f649221a627836bd45706,4bc64,2dbb1b0459950d95ba63ed574a7a6885,2dbb1,1,1,2/5/2012 19:51
4bc64428121f649221a627836bd45706,4bc64,ab64687acd6f5e5ca4263c1ef59c91da,ab646,1,1,2/5/2012 19:51
4bc64428121f649221a627836bd45706,4bc64,7d42c9463c8aa07eb96c39dbc5d95cae,7d42c,1,1,2/5/2012 20:02
4bc64428121f649221a627836bd45706,4bc64,4e2c9ff84f6a04ac7db6af2138b96aa1,4e2c9,1,1,2/5/2012 20:05
4bc64428121f649221a627836bd45706,4bc64,7d42c9463c8aa07eb96c39dbc5d95cae,7d42c,1,1,2/5/2012 22:37
4bc64428121f649221a627836bd45706,4bc64,7d42c9463c8aa07eb96c39dbc5d95cae,7d42c,1,1,2/5/2012 22:45
4bc64428121f649221a627836bd45706,4bc64,94ede1d55f4f93070eab0fe25305a38f,94ede,1,1,2/5/2012 23:37
4bc64428121f649221a627836bd45706,4bc64,60aec8b28a910ed4e167125e86152d8c,60aec,1,1,3/5/2012 0:32
4bc64428121f649221a627836bd45706,4bc64,60aec8b28a910ed4e167125e86152d8c,60aec,1,1,3/5/2012 1:36
4bc64428121f649221a627836bd45706,4bc64,80e2e4cfb3326d1669bfa170bf1a7e0f,80e2e,1,1,3/5/2012 2:27
4bc64428121f649221a627836bd45706,4bc64,80e2e4cfb3326d1669bfa170bf1a7e0f,80e2e,1,1,3/5/2012 2:27
4bc64428121f649221a627836bd45706,4bc64,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,3/5/2012 2:17
4bc64428121f649221a627836bd45706,4bc64,7d42c9463c8aa07eb96c39dbc5d95cae,7d42c,1,1,3/5/2012 3:21
4bc64428121f649221a627836bd45706,4bc64,40ecaf8d2255d90414efffbe0380de1d,40eca,1,1,3/5/2012 3:32
4bc64428121f649221a627836bd45706,4bc64,0f1881f2f81ffb6e15d773e54358eb2a,0f188,1,1,3/5/2012 3:32
7d3bce01bc5ea44651d3eba9f09ec69d,7d3bc,4900e32ca43ee74b91212318ffec5d55,4900e,1,1,2/5/2012 22:17
7d3bce01bc5ea44651d3eba9f09ec69d,7d3bc,9be3d174b97bab5afb23f69e9155add4,9be3d,1,1,2/5/2012 23:54
7d3bce01bc5ea44651d3eba9f09ec69d,7d3bc,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,3/5/2012 0:53
7d3bce01bc5ea44651d3eba9f09ec69d,7d3bc,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,3/5/2012 1:00
7d3bce01bc5ea44651d3eba9f09ec69d,7d3bc,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,3/5/2012 1:11
7d3bce01bc5ea44651d3eba9f09ec69d,7d3bc,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,3/5/2012 2:25
cd1772f6990b146df6338ad1147a6b85,cd177,78ed9c1ded3eb315523117a8cbedccf6,78ed9,1,1,2/5/2012 21:35
cd1772f6990b146df6338ad1147a6b85,cd177,78ed9c1ded3eb315523117a8cbedccf6,78ed9,1,1,2/5/2012 21:35
cd1772f6990b146df6338ad1147a6b85,cd177,78ed9c1ded3eb315523117a8cbedccf6,78ed9,1,1,2/5/2012 21:23
cd1772f6990b146df6338ad1147a6b85,cd177,78ed9c1ded3eb315523117a8cbedccf6,78ed9,1,1,2/5/2012 21:23
cd1772f6990b146df6338ad1147a6b85,cd177,b792cb3934752e3fae91515fc4933c70,b792c,1,1,2/5/2012 22:44
922577ed2b7bf5558544e6d1ebe2a5e5,92257,9f7d3b1dc8f00df9f267ffa6c2300098,9f7d3,1,1,3/5/2012 4:21
922577ed2b7bf5558544e6d1ebe2a5e5,92257,9f7d3b1dc8f00df9f267ffa6c2300098,9f7d3,1,1,3/5/2012 4:22
922577ed2b7bf5558544e6d1ebe2a5e5,92257,9f7d3b1dc8f00df9f267ffa6c2300098,9f7d3,1,1,3/5/2012 4:26
922577ed2b7bf5558544e6d1ebe2a5e5,92257,9f7d3b1dc8f00df9f267ffa6c2300098,9f7d3,1,1,3/5/2012 4:52
922577ed2b7bf5558544e6d1ebe2a5e5,92257,9f7d3b1dc8f00df9f267ffa6c2300098,9f7d3,1,1,3/5/2012 3:03
922577ed2b7bf5558544e6d1ebe2a5e5,92257,9f7d3b1dc8f00df9f267ffa6c2300098,9f7d3,1,1,3/5/2012 4:13
922577ed2b7bf5558544e6d1ebe2a5e5,92257,454e100c7eb46f6b7476841a429d48ba,454e1,1,1,3/5/2012 4:21
922577ed2b7bf5558544e6d1ebe2a5e5,92257,454e100c7eb46f6b7476841a429d48ba,454e1,1,1,3/5/2012 4:22
